Batch,Mouse.ID,Strain,Day,Weight,Weight.Percent.Loss,Temperature,Temperature.Delta,RBC,Infected.,Parasitemia,Parasite.Density,Blood.Glucose
Bellatrix,B91,WSB/EiJ,7,10.1,-0.038095238,38.6,-0.4,6.903,Infected,0,0,
Bellatrix,B92,WSB/EiJ,7,13.3,0.0390625,38,-0.9,6.279,Infected,0.0046,28883.4,
Bellatrix,B53,A/J,8,19.1,-0.183760684,27.3,-8.9,1.783,Infected,0.0514,91646.2,
Bellatrix,B54,A/J,8,18.6,-0.169642857,22.7,-12.3,1.5045,Infected,0.0328,49347.6,
Bellatrix,B55,A/J,8,18.6,-0.228215768,28.4,-6.8,1.65,Infected,0.3413,563145,
Bellatrix,B56,A/J,8,17.1,-0.185714286,27.3,-8.9,3.2665,Infected,0.037,120860.5,
Bellatrix,B57,A/J,8,15.8,-0.21,24,-12.2,1.32,Infected,0.3407,449724,
Bellatrix,B58,C57BL/6,8,18.6,-0.074626866,22.5,-14.9,1.7385,Infected,0.3476,604302.6,
Bellatrix,B59,C57BL/6,8,19.5,0.005154639,35.7,-2.4,2.7595,Infected,0.282,778179,
Bellatrix,B60,C57BL/6,8,18.1,-0.095,35.1,-2.3,2.8995,Infected,0.3731,1081803.45,
Bellatrix,B61,C57BL/6,8,22,-0.098360656,35.6,-1.6,4.315,Infected,0.1835,791802.5,
Bellatrix,B62,C57BL/6,8,19.4,-0.110091743,27,-9.6,1.248,Infected,0.3027,377769.6,
Bellatrix,B63,129S1/SvImJ,8,21.4,0.004694836,35.6,-0.8,3.666,Infected,0.2621,960858.6,
Bellatrix,B64,129S1/SvImJ,8,19.1,-0.035353535,35.6,-1.4,3.629,Infected,0.298,1081442,
Bellatrix,B65,129S1/SvImJ,8,17.3,-0.038888889,35.8,-0.6,5.026,Infected,0.2334,1173068.4,
Bellatrix,B66,129S1/SvImJ,8,18.7,-0.026041667,35.2,-0.9,3.788,Infected,0.2982,1129581.6,
Bellatrix,B67,129S1/SvImJ,8,20.9,-0.054298643,35.2,0,4.465,Infected,0.2628,1173402,
Bellatrix,B68,NOD/ShiLtJ,8,20.8,-0.091703057,23.1,-14.1,1.3425,Infected,0.3414,458329.5,
Bellatrix,B69,NOD/ShiLtJ,8,25.6,-0.051851852,23.6,-13.2,1.983,Infected,0.3786,750763.8,
Bellatrix,B70,NOD/ShiLtJ,8,21.9,-0.109756098,24,-13.2,1.9565,Infected,0.3574,699253.1,
Bellatrix,B71,NOD/ShiLtJ,8,22.9,-0.06147541,22.7,-14.5,1.408,Infected,0.29,408320,
Bellatrix,B72,NOD/ShiLtJ,8,25,-0.131944444,23.7,-13,1.318,Infected,0.3114,410425.2,
Bellatrix,B73,NZO/HILtJ,8,38.3,0.013227513,36.1,0.1,6.2635,Infected,0.1312,821771.2,
Bellatrix,B74,NZO/HILtJ,8,40.6,-0.007334963,35.5,0.7,3.9535,Infected,0.1925,761048.75,
Bellatrix,B75,NZO/HILtJ,8,38.3,0.007894737,34.4,-1.4,4.6055,Infected,0.1874,863070.7,
Bellatrix,B76,NZO/HILtJ,8,34.1,-0.020114943,34.6,-1.5,2.6375,Infected,0.2755,726631.25,
Bellatrix,B77,NZO/HILtJ,8,34.8,-0.025210084,35.3,-0.9,3.6465,Infected,0.2668,972886.2,
Bellatrix,B78,PWK/PhJ,8,16.1,-0.165803109,23,-13.7,0.965,Infected,0.8036,775474,
Bellatrix,B79,PWK/PhJ,8,13.2,-0.076923077,36.4,-0.4,4.209,Infected,0.4751,1999695.9,
Bellatrix,B80,PWK/PhJ,8,17.7,0.134615385,35.6,-1,2.423,Infected,0.5724,1386925.2,
Bellatrix,B82,PWK/PhJ,8,13.6,-0.105263158,26.9,-11.1,0.815,Infected,0.4162,339203,
Bellatrix,B83,CAST/EiJ,8,10.6,-0.07826087,26.7,-8.3,0.9295,Infected,0.3512,326440.4,
Bellatrix,B85,CAST/EiJ,8,10.6,-0.3375,27.2,-9.8,1.3345,Infected,0.1949,260094.05,
Bellatrix,B87,CAST/EiJ,8,10.6,-0.109243697,25,-14.4,1.4105,Infected,0.0959,135266.95,
Bellatrix,B88,WSB/EiJ,8,12.7,0.016,37.9,-0.8,4.063,Infected,0,0,
Bellatrix,B89,WSB/EiJ,8,12.4,-0.023622047,35.5,-2.1,5.915,Infected,0.0048,28392,
Bellatrix,B90,WSB/EiJ,8,11.6,-0.049180328,38.9,0.7,7.0015,Infected,0.0021,14703.15,
Bellatrix,B91,WSB/EiJ,8,10.2,-0.028571429,38.6,-0.4,6.945,Infected,0,0,
Bellatrix,B92,WSB/EiJ,8,12,-0.0625,37.1,-1.8,5.8145,Infected,0.0025,14536.25,
Bellatrix,B55,A/J,9,18.3,-0.2406639,24.3,-10.9,1.9805,Infected,0.2951,584445.55,
Bellatrix,B58,C57BL/6,9,16.9,-0.15920398,32.4,-5,1.6235,Infected,0.1748,283787.8,
Bellatrix,B59,C57BL/6,9,18.3,-0.056701031,35.4,-2.7,2.6235,Infected,0.1752,459637.2,
Bellatrix,B60,C57BL/6,9,17,-0.15,35.1,-2.3,2.148,Infected,0.3209,689293.2,
Bellatrix,B61,C57BL/6,9,21.3,-0.12704918,35.5,-1.7,2.684,Infected,0.1622,435344.8,
Bellatrix,B63,129S1/SvImJ,9,20.5,-0.037558685,34,-2.4,2.6775,Infected,0.359,961222.5,
Bellatrix,B64,129S1/SvImJ,9,18.3,-0.075757576,33.3,-3.7,2.5095,Infected,0.308,772926,
Bellatrix,B65,129S1/SvImJ,9,16.8,-0.066666667,34.8,-1.6,3.804,Infected,0.286,1087944,
Bellatrix,B66,129S1/SvImJ,9,17.8,-0.072916667,33.8,-2.3,2.524,Infected,0.3188,804651.2,
Bellatrix,B67,129S1/SvImJ,9,20.4,-0.076923077,33.9,-1.3,3.338,Infected,0.3168,1057478.4,
Bellatrix,B70,NOD/ShiLtJ,9,19.5,-0.207317073,25.6,-11.6,1.998,Infected,0.2785,556443,
Bellatrix,B73,NZO/HILtJ,9,38.2,0.010582011,35.6,-0.4,3.317,Infected,0.2459,815650.3,
Bellatrix,B74,NZO/HILtJ,9,39,-0.046454768,34.6,-0.2,2.902,Infected,0.1868,542093.6,
Bellatrix,B75,NZO/HILtJ,9,36.2,-0.047368421,34.5,-1.3,3.545,Infected,0.2164,767138,
Bellatrix,B76,NZO/HILtJ,9,33.6,-0.034482759,35,-1.1,2.266,Infected,0.1906,431899.6,
Bellatrix,B77,NZO/HILtJ,9,33.2,-0.070028011,35.3,-0.9,2.424,Infected,0.2635,638724,
Bellatrix,B79,PWK/PhJ,9,12.7,-0.111888112,29.6,-7.2,1.7135,Infected,0.4532,776558.2,
Bellatrix,B80,PWK/PhJ,9,16.8,0.076923077,26.8,-9.8,1.264,Infected,0.5702,720732.8,
Bellatrix,B88,WSB/EiJ,9,13,0.04,37,-1.7,4.776,Infected,0,0,
Bellatrix,B89,WSB/EiJ,9,12.4,-0.023622047,38.2,0.6,6.9805,Infected,0.00189,13193.145,
Bellatrix,B90,WSB/EiJ,9,12.3,0.008196721,38.7,0.5,7.6455,Infected,0,0,
Bellatrix,B91,WSB/EiJ,9,10.4,-0.00952381,38.2,-0.8,7.5855,Infected,0,0,
Bellatrix,B92,WSB/EiJ,9,12.6,-0.015625,37.6,-1.3,6.852,Infected,0,0,
Bellatrix,B58,C57BL/6,10,15.6,-0.223880597,29.6,-7.8,1.322,Infected,0.1028,135901.6,
Bellatrix,B59,C57BL/6,10,17.9,-0.077319588,33.4,-4.7,2.6585,Infected,0.0401,106605.85,
Bellatrix,B60,C57BL/6,10,16.1,-0.195,30.2,-7.2,1.94,Infected,0.1026,199044,
Bellatrix,B61,C57BL/6,10,20.5,-0.159836066,28.7,-8.5,2.62,Infected,0.0931,243922,
Bellatrix,B63,129S1/SvImJ,10,19.4,-0.089201878,29.2,-7.2,1.875,Infected,0.1165,218437.5,
Bellatrix,B64,129S1/SvImJ,10,17.3,-0.126262626,31.6,-5.4,1.773,Infected,0.1228,217724.4,
Bellatrix,B65,129S1/SvImJ,10,15.8,-0.122222222,27.3,-9.1,2.32,Infected,0.3361,779752,
Bellatrix,B66,129S1/SvImJ,10,17.3,-0.098958333,31.7,-4.4,1.6135,Infected,0.1376,222017.6,
Bellatrix,B67,129S1/SvImJ,10,19.7,-0.108597285,31.4,-3.8,2.019,Infected,0.2419,488396.1,
Bellatrix,B70,NOD/ShiLtJ,10,20,-0.18699187,23.1,-14.1,1.842,Infected,0.1916,352927.2,
Bellatrix,B73,NZO/HILtJ,10,37.7,-0.002645503,34.8,-1.2,3.631,Infected,0.2033,738182.3,
Bellatrix,B74,NZO/HILtJ,10,39.9,-0.024449878,33.9,-0.9,1.6715,Infected,0.1142,190885.3,
Bellatrix,B75,NZO/HILtJ,10,37.7,-0.007894737,33.9,-1.9,2.346,Infected,0.1029,241403.4,
Bellatrix,B76,NZO/HILtJ,10,33.9,-0.025862069,34.2,-1.9,1.807,Infected,0.1121,202564.7,
Bellatrix,B77,NZO/HILtJ,10,33.7,-0.056022409,35.1,-1.1,1.909,Infected,0.1563,298376.7,
Bellatrix,B79,PWK/PhJ,10,12,-0.160839161,26.8,-10,1.3475,Infected,0.4653,626991.75,
Bellatrix,B88,WSB/EiJ,10,13.1,0.048,37.8,-0.9,5.6435,Infected,0.0104,58692.4,
Bellatrix,B89,WSB/EiJ,10,12.6,-0.007874016,36.9,-0.7,5.285,Infected,0.0329,173876.5,
Bellatrix,B90,WSB/EiJ,10,12.1,-0.008196721,38.6,0.4,8.2495,Infected,0.0024,19798.8,
Bellatrix,B91,WSB/EiJ,10,10.6,0.00952381,39.2,0.2,7.552,Infected,0.0022,16614.4,
Bellatrix,B92,WSB/EiJ,10,12.5,-0.0234375,38.4,-0.5,6.4505,Infected,0.0546,352197.3,
Bellatrix,B58,C57BL/6,11,15.4,-0.233830846,28.8,-8.6,1.449,Infected,0.0469,67958.1,
Bellatrix,B59,C57BL/6,11,19.3,-0.005154639,36.4,-1.7,3.724,Infected,0,0,
Bellatrix,B60,C57BL/6,11,16.8,-0.16,34.1,-3.3,2.5935,Infected,0.0168,43570.8,
Bellatrix,B61,C57BL/6,11,21,-0.139344262,35.8,-1.4,2.7655,Infected,0.0049,13550.95,
Bellatrix,B63,129S1/SvImJ,11,19.8,-0.070422535,32.3,-4.1,2.4885,Infected,0.0056,13935.6,
Bellatrix,B64,129S1/SvImJ,11,18.1,-0.085858586,34,-3,2.8415,Infected,0.0147,41770.05,
Bellatrix,B65,129S1/SvImJ,11,15.6,-0.133333333,30.5,-5.9,2.324,Infected,0.0943,219153.2,
Bellatrix,B66,129S1/SvImJ,11,18.1,-0.057291667,33.8,-2.3,2.5485,Infected,0.0127,32365.95,
Bellatrix,B67,129S1/SvImJ,11,20.1,-0.090497738,31.1,-4.1,2.3465,Infected,0.0264,61947.6,
Bellatrix,B73,NZO/HILtJ,11,37.1,-0.018518519,35.3,-0.7,2.3345,Infected,0.0192,44822.4,
Bellatrix,B74,NZO/HILtJ,11,40,-0.02200489,35.1,0.3,2.0135,Infected,0.0169,34028.15,
Bellatrix,B75,NZO/HILtJ,11,38,0,35.9,0.1,2.3325,Infected,0.0124,28923,
Bellatrix,B76,NZO/HILtJ,11,33.9,-0.025862069,35.8,-0.3,2.2355,Infected,0.0115,25708.25,
Bellatrix,B77,NZO/HILtJ,11,34.5,-0.033613445,36.5,0.3,2.1125,Infected,0.009,19012.5,
Bellatrix,B88,WSB/EiJ,11,13,0.04,37.5,-1.2,4.446,Infected,0.0084,37346.4,
Bellatrix,B89,WSB/EiJ,11,12.7,0,37.9,0.3,3.8415,Infected,0.0312,119854.8,
Bellatrix,B90,WSB/EiJ,11,12.3,0.008196721,38.4,0.2,4.6235,Infected,0.0038,17569.3,
Bellatrix,B91,WSB/EiJ,11,10.4,-0.00952381,38.8,-0.2,7.482,Infected,0.0042,31424.4,
Bellatrix,B92,WSB/EiJ,11,12.2,-0.046875,37,-1.9,5.707,Infected,0.106,604942,
Bellatrix,B58,C57BL/6,12,15.4,-0.233830846,35,-2.4,1.673,Infected,0.0087,14555.1,
Bellatrix,B59,C57BL/6,12,20.5,0.056701031,35.7,-2.4,5.6045,Infected,0,0,
Bellatrix,B60,C57BL/6,12,18,-0.1,36.5,-0.9,4.168,Infected,0,0,
Bellatrix,B61,C57BL/6,12,22,-0.098360656,36.4,-0.8,4.318,Infected,0.0023,9931.4,
Bellatrix,B63,129S1/SvImJ,12,20.1,-0.056338028,35.8,-0.6,4.164,Infected,0,0,
Bellatrix,B64,129S1/SvImJ,12,18.2,-0.080808081,35.6,-1.4,4.442,Infected,0,0,
Bellatrix,B65,129S1/SvImJ,12,15.1,-0.161111111,33.5,-2.9,2.6555,Infected,0.0406,107813.3,
Bellatrix,B66,129S1/SvImJ,12,18.2,-0.052083333,36,-0.1,4.4955,Infected,0.0042,18881.1,
Bellatrix,B67,129S1/SvImJ,12,20,-0.095022624,35.1,-0.1,3.819,Infected,0,0,
Bellatrix,B73,NZO/HILtJ,12,37.5,-0.007936508,35.4,-0.6,2.724,Infected,0.0176,47942.4,
Bellatrix,B74,NZO/HILtJ,12,39.5,-0.034229829,35,0.2,3.26,Infected,0,0,
Bellatrix,B75,NZO/HILtJ,12,37.7,-0.007894737,36,0.2,3.6225,Infected,0.002,7245,
Bellatrix,B76,NZO/HILtJ,12,33.6,-0.034482759,36.2,0.1,3.7675,Infected,0,0,
Bellatrix,B77,NZO/HILtJ,12,34.2,-0.042016807,36.3,0.1,3.8045,Infected,0.0026,9891.7,
Bellatrix,B88,WSB/EiJ,12,13.7,0.096,36.2,-2.5,5.591,Infected,0.015,83865,
Bellatrix,B89,WSB/EiJ,12,12.8,0.007874016,35.8,-1.8,4.1035,Infected,0.0416,170705.6,
Bellatrix,B90,WSB/EiJ,12,12.4,0.016393443,37.8,-0.4,5.2105,Infected,0.0281,146415.05,
Bellatrix,B91,WSB/EiJ,12,10.8,0.028571429,38.1,-0.9,5.203,Infected,0.0022,11446.6,
Bellatrix,B92,WSB/EiJ,12,12.4,-0.03125,38.2,-0.7,5.2215,Infected,0.221,1153951.5,
Bellatrix,B58,C57BL/6,13,17.3,-0.139303483,36.6,-0.8,3.1545,Infected,0.0044,13879.8,
Bellatrix,B59,C57BL/6,13,20.9,0.077319588,36.9,-1.2,4.6005,Infected,0.002,9201,
Bellatrix,B60,C57BL/6,13,18.8,-0.06,36.7,-0.7,4.0925,Infected,0,0,
Bellatrix,B61,C57BL/6,13,23,-0.057377049,35.8,-1.4,5.795,Infected,0.0045,26077.5,
Bellatrix,B63,129S1/SvImJ,13,20.5,-0.037558685,35.7,-0.7,5.484,Infected,0,0,
Bellatrix,B64,129S1/SvImJ,13,18.1,-0.085858586,36.1,-0.9,3.2885,Infected,0,0,
Bellatrix,B65,129S1/SvImJ,13,15.9,-0.116666667,33.1,-3.3,3.887,Infected,0.0096,37315.2,
Bellatrix,B66,129S1/SvImJ,13,18.1,-0.057291667,36.2,0.1,3.5205,Infected,0.0026,9153.3,
Bellatrix,B67,129S1/SvImJ,13,20.3,-0.081447964,36,0.8,5.1005,Infected,0,0,
Bellatrix,B73,NZO/HILtJ,13,36.9,-0.023809524,35,-1,3.934,Infected,0.0023,9048.2,
Bellatrix,B74,NZO/HILtJ,13,39.3,-0.039119804,34,-0.8,3.865,Infected,0,0,
Bellatrix,B75,NZO/HILtJ,13,37.5,-0.013157895,35.5,-0.3,4.827,Infected,0,0,
Bellatrix,B76,NZO/HILtJ,13,33.2,-0.045977011,35.1,-1,4.6015,Infected,0,0,
Bellatrix,B77,NZO/HILtJ,13,34.2,-0.042016807,36.7,0.5,4.3965,Infected,0,0,
Bellatrix,B88,WSB/EiJ,13,13.6,0.088,35.2,-3.5,5.02,Infected,0.021,105420,
Bellatrix,B89,WSB/EiJ,13,12.9,0.015748031,38,0.4,4.936,Infected,0.0358,176708.8,
Bellatrix,B90,WSB/EiJ,13,12.7,0.040983607,36.5,-1.7,5.509,Infected,0.0164,90347.6,
Bellatrix,B91,WSB/EiJ,13,11.1,0.057142857,38.9,-0.1,5.649,Infected,0,0,
Bellatrix,B92,WSB/EiJ,13,12.3,-0.0390625,37.8,-1.1,4.0645,Infected,0.3004,1220975.8,
Bellatrix,B58,C57BL/6,14,18.8,-0.064676617,36.4,-1,3.8265,Infected,0.0046,17601.9,
Bellatrix,B59,C57BL/6,14,20.7,0.067010309,37.2,-0.9,4.32,Infected,0,0,
Bellatrix,B60,C57BL/6,14,20.1,0.005,36.9,-0.5,4.5735,Infected,0.0039,17836.65,
Bellatrix,B61,C57BL/6,14,22.8,-0.06557377,35.1,-2.1,4.428,Infected,0,0,
Bellatrix,B63,129S1/SvImJ,14,20.4,-0.042253521,34.8,-1.6,4.288,Infected,0.0021,9004.8,
Bellatrix,B64,129S1/SvImJ,14,18.6,-0.060606061,35.7,-1.3,3.25,Infected,0,0,
Bellatrix,B65,129S1/SvImJ,14,17.2,-0.044444444,35.6,-0.8,4.7585,Infected,0,0,
Bellatrix,B66,129S1/SvImJ,14,18.7,-0.026041667,36.3,0.2,3.5185,Infected,0,0,
Bellatrix,B67,129S1/SvImJ,14,19.1,-0.135746606,36.2,1,5.3295,Infected,0,0,
Bellatrix,B73,NZO/HILtJ,14,37,-0.021164021,36.2,0.2,3.566,Infected,0,0,
Bellatrix,B74,NZO/HILtJ,14,39.2,-0.041564792,35,0.2,4.717,Infected,0,0,
Bellatrix,B75,NZO/HILtJ,14,36.8,-0.031578947,35.6,-0.2,4.578,Infected,0.0021,9613.8,
Bellatrix,B76,NZO/HILtJ,14,32.8,-0.057471264,36,-0.1,5.5585,Infected,0,0,
Bellatrix,B77,NZO/HILtJ,14,34.1,-0.044817927,35.9,-0.3,4.058,Infected,0.0022,8927.6,
Bellatrix,B88,WSB/EiJ,14,13.6,0.088,36.1,-2.6,5.358,Infected,0.0305,163419,
Bellatrix,B89,WSB/EiJ,14,13,0.023622047,36.4,-1.2,4.5995,Infected,0.0157,72212.15,
Bellatrix,B90,WSB/EiJ,14,12.1,-0.008196721,38.6,0.4,5.932,Infected,0.0353,209399.6,
Bellatrix,B91,WSB/EiJ,14,10.9,0.038095238,38.6,-0.4,6.2795,Infected,0,0,
Bellatrix,B92,WSB/EiJ,14,11.9,-0.0703125,37,-1.9,2.9905,Infected,0.2761,825677.05,
Bellatrix,B58,C57BL/6,15,20,-0.004975124,36.3,-1.1,5.029,Infected,0.0021,10560.9,
Bellatrix,B59,C57BL/6,15,20.4,0.051546392,36.8,-1.3,4.4685,Infected,0,0,
Bellatrix,B60,C57BL/6,15,20.2,0.01,36.8,-0.6,5.8285,Infected,0,0,
Bellatrix,B61,C57BL/6,15,22.5,-0.077868852,35.9,-1.3,4.727,Infected,0,0,
Bellatrix,B63,129S1/SvImJ,15,20.6,-0.03286385,35.8,-0.6,5.6545,Infected,0,0,
Bellatrix,B64,129S1/SvImJ,15,18.7,-0.055555556,36.3,-0.7,4.5855,Infected,0,0,
Bellatrix,B65,129S1/SvImJ,15,16.5,-0.083333333,36.1,-0.3,4.727,Infected,0.0019,8981.3,
Bellatrix,B66,129S1/SvImJ,15,18.7,-0.026041667,36,-0.1,4.3425,Infected,0,0,
Bellatrix,B67,129S1/SvImJ,15,20.8,-0.058823529,34.4,-0.8,6.1205,Infected,0,0,
Bellatrix,B73,NZO/HILtJ,15,36.6,-0.031746032,35.6,-0.4,4.1735,Infected,0,0,
Bellatrix,B74,NZO/HILtJ,15,37.9,-0.073349633,35.1,0.3,4.914,Infected,0,0,
Bellatrix,B75,NZO/HILtJ,15,35.8,-0.057894737,36.1,0.3,4.1565,Infected,0,0,
Bellatrix,B76,NZO/HILtJ,15,32,-0.08045977,35.7,-0.4,5.1625,Infected,0,0,
Bellatrix,B77,NZO/HILtJ,15,33.2,-0.070028011,37.4,1.2,4.035,Infected,0,0,
Bellatrix,B88,WSB/EiJ,15,13.8,0.104,38.1,-0.6,6.256,Infected,0.0078,48796.8,
Bellatrix,B89,WSB/EiJ,15,13.3,0.047244094,36.5,-1.1,4.8085,Infected,0.002,9617,
Bellatrix,B90,WSB/EiJ,15,12.5,0.024590164,39,0.8,6.1185,Infected,0.0197,120534.45,
Bellatrix,B91,WSB/EiJ,15,10.6,0.00952381,39.2,0.2,6.2385,Infected,0,0,
Bellatrix,B92,WSB/EiJ,15,12.5,-0.0234375,35.8,-3.1,3.3245,Infected,0.1298,431520.1,
Bellatrix,B58,C57BL/6,25,20.5,0.019900498,36.5,-0.9,8.3115,Infected,,,
Bellatrix,B59,C57BL/6,25,19.7,0.015463918,37.4,-0.7,8.2315,Infected,,,
Bellatrix,B60,C57BL/6,25,19,-0.05,35.9,-1.5,8.1145,Infected,,,
Bellatrix,B61,C57BL/6,25,23.2,-0.049180328,36.7,-0.5,8.871,Infected,,,
Bellatrix,B63,129S1/SvImJ,25,20.6,-0.03286385,36.6,0.2,9.0315,Infected,,,
Bellatrix,B64,129S1/SvImJ,25,19,-0.04040404,36.7,-0.3,8.074,Infected,,,
Bellatrix,B65,129S1/SvImJ,25,17.4,-0.033333333,35.1,-1.3,8.2485,Infected,,,
Bellatrix,B66,129S1/SvImJ,25,19.2,0,36.6,0.5,8.1465,Infected,,,
Bellatrix,B67,129S1/SvImJ,25,21.6,-0.022624434,35.4,0.2,8.91,Infected,,,
Bellatrix,B73,NZO/HILtJ,25,41.2,0.08994709,33.9,-2.1,8.5515,Infected,,,
Bellatrix,B74,NZO/HILtJ,25,41.5,0.014669927,34.3,-0.5,7.77,Infected,,,
